"RecKey","PointLoc","PointNbr","TopCanopy","Lower1","Lower2","Lower3","Lower4","SoilSurface","HeightTop","ChkboxTop","ChkboxLower1","ChkboxLower2","ChkboxLower3","ChkboxLower4","ChkboxSoil","HeightLower1","HeightLower2","HeightLower3","HeightLower4","HeightSurface","HeightWoody","HeightHerbaceous","ShrubShape","SpeciesWoody","SpeciesHerbaceous","DateLoadedInDb","ChkboxWoody","ChkboxHerbaceous","Lower5","Lower6","Lower7","ChkboxLower5","ChkboxLower6","ChkboxLower7","HeightLower5","HeightLower6","HeightLower7","SpeciesLowerHerb","HeightLowerHerb","ChkboxLowerHerb","PrimaryKey","DBKey","created_user","created_date","last_edited_user","last_edited_date"
"1905020927384247",22,44,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020927384247",22.5,45,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"None","None","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020927384247",23,46,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020927384247",23.5,47,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020927384247",24,48,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020927384247",24.5,49,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020927384247",25,50,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,10,0,NA,"SH00","None","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",0.5,1,"CORA","L","","","","S","",1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",1,2,"TOIN","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",1.5,3,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",2,4,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",2.5,5,"TOIN","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,2,NA,"None","TOIN","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",3,6,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",3.5,7,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",4,8,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",4.5,9,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",5,10,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,2,NA,"None","TOIN","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",5.5,11,"TOIN","L","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",6,12,"TOIN","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",6.5,13,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",7,14,"TOIN","L","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",7.5,15,"None","L","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,2,NA,"None","TOIN","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",8,16,"TOIN","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",8.5,17,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",9,18,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",9.5,19,"None","L","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",10,20,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,3,NA,"None","TOIN","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",10.5,21,"TOIN","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",11,22,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",11.5,23,"TOIN","L","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",12,24,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",12.5,25,"None","L","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,3,NA,"None","TOIN","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",13,26,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",13.5,27,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",14,28,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",14.5,29,"None","L","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",15,30,"TOIN","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,9,4,NA,"CORA","TOIN","2019-09-01",1,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",15.5,31,"CORA","","","","","S","",1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",16,32,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",16.5,33,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",17,34,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",17.5,35,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,2,NA,"None","TOIN","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",18,36,"ERIN4","L","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",18.5,37,"TOIN","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",19,38,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",19.5,39,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",20,40,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,5,NA,"None","ERIN4","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",20.5,41,"TOIN","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",21,42,"SH00","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",21.5,43,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",22,44,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",22.5,45,"TOIN","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,7,NA,"None","ERIN4","2019-09-01",0,1,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",23,46,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",23.5,47,"TOIN","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",24,48,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",24.5,49,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905020947026454",25,50,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,"None","None","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",0.5,1,"None","","","","","GR","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",1,2,"GISI","CHVI8","","","","GR","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",1.5,3,"CHVI8","","","","","GR","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",2,4,"None","","","","","GR","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",2.5,5,"None","WL","","","","GR","",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,22,NA,"None","GISI","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",3,6,"None","","","","","GR","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",3.5,7,"None","","","","","CB","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",4,8,"DEPI","HIJA","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",4.5,9,"None","","","","","GR","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",5,10,"CHVI8","L","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,42,0,NA,"EPVI","None","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",5.5,11,"HIJA","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",6,12,"CHER2","","","","","CB","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",6.5,13,"None","","","","","CB","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",7,14,"None","","","","","GR","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",7.5,15,"None","","","","","GR","",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,4,NA,"None","CYPU2","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",8,16,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",8.5,17,"CHVI8","BRRU2","L","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",9,18,"None","","","","","GR","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",9.5,19,"HIJA","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",10,20,"None","","","","","GR","",0,0,0,0,0,0,NA,NA,NA,NA,NA,17,34,NA,"CHVI8","HIJA","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",10.5,21,"CHVI8","L","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",11,22,"None","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",11.5,23,"CHVI8","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",12,24,"HIJA","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",12.5,25,"CHVI8","","","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,17,0,NA,"CHVI8","None","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",13,26,"None","","","","","ST","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",13.5,27,"None","","","","","GR","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",14,28,"None","","","","","GR","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",14.5,29,"CHVI8","","","","","GR","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",15,30,"CHER2","","","","","GR","",0,0,0,0,0,0,NA,NA,NA,NA,NA,85,10,NA,"CACR11","CHER2","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
"1905021457545723",15.5,31,"CHVI8","ERAS2","L","","","S","",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","2019-09-01",0,0,"","","",0,0,0,"","","","","",0,"19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb",NA,NA,NA,NA
